DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,2019,133.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2002,48.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2003,49.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2004,50.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2005,49.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2006,45.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2007,42.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2008,54.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2009,56.3,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2010,58.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2011,61.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2012,65.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2013,67.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2014,67.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2015,63.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2016,60.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2017,56.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2018,51.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,2019,47.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2002,60.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2003,63.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2004,67.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2005,72.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2006,73.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2007,72.7,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2008,75.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2009,87.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2010,99.9,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2011,114.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2012,128.6,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2013,130.8,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2014,132.5,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2015,131.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2016,131.2,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2017,126.0,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2018,121.1,,
ESTAT:GOV_10DD_EDPT1(1.0),22/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,2019,116.1,,
