DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Italy,2012,7.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Italy,2013,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Italy,2014,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Italy,2015,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Italy,2016,6.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Italy,2017,6.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Italy,2018,6.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Italy,2019,6.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2000,4.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2001,4.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2002,5.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2003,5.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2004,5.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2005,5.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2006,6.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2007,6.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2008,6.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2009,7.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2010,7.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2011,7.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2012,8.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2013,8.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2014,7.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2015,7.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2016,7.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2017,7.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2018,7.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Netherlands,2019,7.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2000,6.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2001,6.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2002,6.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2003,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2004,7.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2005,7.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2006,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2007,7.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2008,7.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2009,8.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2010,7.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2011,6.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2012,6.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2013,6.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2014,6.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2015,6.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2016,6.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2017,6.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2018,6.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Health,Total general government expenditure,Portugal,2019,6.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2000,20.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2001,20.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2002,20.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2003,20.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2004,20.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2005,20.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2006,19.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2007,19.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2008,19.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2009,21.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2010,21.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2011,20.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2012,20.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2013,21.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2014,21.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2015,21.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2016,21.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2017,20.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2018,20.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Austria,2019,20.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2000,16.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2001,16.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2002,17.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2003,17.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2004,17.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2005,17.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2006,17.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2007,16.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2008,17.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2009,19.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2010,18.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2011,19.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2012,19.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2013,20.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2014,19.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2015,19.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2016,19.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2017,19.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2018,19.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Belgium,2019,19.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2000,19.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2001,19.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2002,20.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2003,20.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2004,20.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2005,20.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2006,19.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2007,18.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2008,18.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2009,20.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2010,19.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2011,18.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2012,18.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2013,18.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2014,18.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2015,18.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2016,19.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2017,19.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2018,18.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Germany,2019,19.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2000,14.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2001,14.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2002,14.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2003,14.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2004,14.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2005,15.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2006,15.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2007,15.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2008,17.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2009,18.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2010,19.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2011,20.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2012,21.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2013,19.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2014,20.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2015,20.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2016,20.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2017,20.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2018,19.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Greece,2019,19.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2000,12.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2001,12.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2002,12.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2003,12.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2004,12.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2005,12.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2006,12.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2007,12.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2008,13.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2009,16.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2010,16.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2011,16.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2012,17.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2013,18.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2014,17.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2015,17.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2016,16.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2017,16.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2018,16.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Spain,2019,17.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2000,19.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2001,19.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2002,19.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2003,20.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2004,20.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2005,20.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2006,19.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2007,19.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2008,19.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2009,22.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2010,22.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2011,22.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2012,23.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2013,24.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2014,25.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2015,25.4,b,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2016,25.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2017,24.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Social protection,Total general government expenditure,Finland,2018,24.5,,
